,seed_id
s_3344[vm],"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)"
s_3345[vm],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)"
s_3346[vm],CHEBI:88557
s_3347[vm],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)"
s_3348[vm],CHEBI:88626
s_3349[vm],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)"
s_3350[vm],C13888
s_3351[vm],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)"
s_3352[vm],CHEBI:88562
s_3353[vm],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)"
s_3354[vm],CHEBI:77346
s_3355[vm],CHEBI:77277
s_3356[vm],CHEBI:88612
s_3357[vm],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)"
s_3358[gm],CHEBI:88396
s_3359[gm],C00002
s_3360[gm],C00008
s_3361[gm],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)"
s_3362[gm],"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)"
s_3363[gm],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)"
s_3364[gm],CHEBI:88557
s_3365[gm],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)"
s_3366[gm],CHEBI:88626
s_3367[gm],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)"
s_3368[gm],C13888
s_3369[gm],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)"
s_3370[gm],CHEBI:88562
s_3371[gm],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)"
s_3372[gm],CHEBI:77346
s_3373[gm],CHEBI:77277
s_3374[gm],CHEBI:88612
s_3375[gm],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)"
s_3376[n],CHEBI:88396
s_3377[n],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)"
s_3378[n],"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)"
s_3379[n],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)"
s_3380[n],CHEBI:88557
s_3381[n],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)"
s_3382[n],CHEBI:88626
s_3383[n],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)"
s_3384[n],C13888
s_3385[n],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)"
s_3386[n],CHEBI:88562
s_3387[n],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)"
s_3388[n],CHEBI:77346
s_3389[n],CHEBI:77277
s_3390[n],CHEBI:88612
s_3391[n],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)"
s_3392[vm],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)"
s_3393[vm],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)"
s_3394[vm],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)"
s_3395[vm],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)"
s_3396[vm],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)"
s_3397[vm],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)"
s_3398[vm],CHEBI:77347
s_3399[vm],CHEBI:77344
s_3400[n],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1)"
s_3401[n],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1)"
s_3402[n],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1)"
s_3403[n],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)"
s_3404[n],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)"
s_3405[n],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)"
s_3406[n],CHEBI:77279
s_3407[n],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)"
s_3408[ce],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1)"
s_3409[ce],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1)"
s_3410[ce],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1)"
s_3411[ce],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)"
s_3412[ce],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)"
s_3413[ce],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)"
s_3414[ce],CHEBI:77279
s_3415[ce],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)"
s_3416[vm],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-16:1)"
s_3417[vm],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-16:1)"
s_3418[vm],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-16:1)"
s_3419[vm],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1)"
s_3420[vm],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1)"
s_3421[vm],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1)"
s_3422[vm],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1)"
s_3423[vm],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1)"
s_3424[erm],CHEBI:90452
s_3425[erm],1-acylglycerophosphoethanolamine (16:1)
s_3426[erm],CHEBI:64576
s_3427[erm],CHEBI:64575
s_3428[erm],1-acylglycerophosphocholine (16:0)
s_3429[erm],1-acylglycerophosphocholine (16:1)
s_3430[erm],1-acylglycerophosphocholine (18:0)
s_3431[erm],1-acylglycerophosphocholine (18:1)
s_3432[erm],C15777
s_3433[erm],CHEBI:52375
s_3434[erm],CHEBI:52376
s_3435[erm],C04525
s_3436[erm],CHEBI:52379
s_3437[erm],CHEBI:52380
s_3438[erm],C01724
s_3439[erm],CHEBI:52382
s_3440[erm],CHEBI:52383
s_3441[erm],C01694
s_3442[erm],CHEBI:52377
s_3443[erm],CHEBI:52378
s_3444[erm],C05437
s_3445[erm],CHEBI:52384
s_3446[erm],CHEBI:52385
s_3447[erm],C00670
s_3448[ce],CHEBI:134592
s_3449[ce],cpd00001
s_3450[ce],1-acylglycerophosphocholine (16:0)
s_3451[ce],C08362
s_3452[ce],CHEBI:134637
s_3453[ce],1-acylglycerophosphocholine (16:1)
s_3454[ce],CHEBI:86097
s_3455[ce],1-acylglycerophosphocholine (18:0)
s_3456[ce],CHEBI:86100
s_3457[ce],1-acylglycerophosphocholine (18:1)
s_3458[ce],CHEBI:134594
s_3459[ce],C00712
s_3460[ce],CHEBI:84811
s_3461[ce],CHEBI:75034
s_3462[ce],CHEBI:74669
s_3463[ce],C00249
s_3464[ce],C01530
s_3465[ce],CHEBI:136147
s_3466[ce],CHEBI:90452
s_3467[ce],CHEBI:138792
s_3468[ce],1-acylglycerophosphoethanolamine (16:1)
s_3469[ce],CHEBI:136155
s_3470[ce],CHEBI:64576
s_3471[ce],CHEBI:82837
s_3472[ce],CHEBI:64575
s_3473[ce],CHEBI:136148
s_3474[ce],CHEBI:90464
s_3475[ce],CHEBI:136162
s_3476[ce],CHEBI:136170
s_3477[ce],C01233
s_3478[ce],CHEBI:89824
s_3479[ce],1-acylglycerophosphoserine (16:0)
s_3480[ce],"phosphatidyl-L-serine (1-16:1, 2-16:1)"
s_3481[ce],1-acylglycerophosphoserine (16:1)
s_3482[ce],CHEBI:90036
s_3483[ce],1-acylglycerophosphoserine (18:0)
s_3484[ce],CHEBI:75101
s_3485[ce],1-acylglycerophosphoserine (18:1)
s_3486[ce],CHEBI:134541
s_3487[ce],CHEBI:90032
s_3488[ce],CHEBI:90433
s_3489[ce],CHEBI:60568
s_3490[ce],CHEBI:64945
s_3491[ce],CHEBI:73218
s_3492[ce],CHEBI:138108
s_3493[ce],CHEBI:83054
s_3494[ce],CHEBI:82753
s_3495[ce],C01225
s_3496[c],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1)"
s_3497[c],CHEBI:84394
s_3498[c],C01245
s_3499[c],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1)"
s_3500[c],CHEBI:84417
s_3501[c],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1)"
s_3502[c],CHEBI:88527
s_3503[c],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)"
s_3504[c],CHEBI:89229
s_3505[c],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)"
s_3506[c],CHEBI:88454
s_3507[c],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)"
s_3508[c],CHEBI:88500
s_3509[c],CHEBI:77279
s_3510[c],CHEBI:75468
s_3511[c],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)"
s_3512[c],CHEBI:52333
s_3513[n],CHEBI:84394
s_3514[n],CHEBI:84417
s_3515[n],CHEBI:88527
s_3516[n],CHEBI:89229
s_3517[n],CHEBI:88454
s_3518[n],CHEBI:88500
s_3519[n],CHEBI:75468
s_3520[n],CHEBI:52333
s_3521[mm],CHEBI:84394
s_3522[mm],CHEBI:84417
s_3523[mm],CHEBI:88527
s_3524[mm],CHEBI:89229
s_3525[mm],CHEBI:88454
s_3526[mm],CHEBI:88500
s_3527[ce],CHEBI:73998
s_3528[ce],CHEBI:75071
s_3529[ce],CHEBI:75073
s_3530[ce],CHEBI:75074
s_3531[ce],C13889
s_3532[ce],"phosphatidate (1-16:1, 2-18:1)"
s_3533[ce],CHEBI:74847
s_3534[ce],CHEBI:83775
s_3535[ce],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)"
s_3536[ce],C00009
s_3537[ce],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)"
s_3538[ce],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)"
s_3539[ce],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)"
s_3540[ce],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)"
s_3541[ce],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)"
s_3542[ce],CHEBI:77347
s_3543[ce],CHEBI:77344
s_3544[c],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)"
s_3545[c],CHEBI:88396
s_3546[c],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)"
s_3547[c],"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)"
s_3548[c],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)"
s_3549[c],CHEBI:88557
s_3550[c],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)"
s_3551[c],CHEBI:88626
s_3552[c],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)"
s_3553[c],C13888
s_3554[c],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)"
s_3555[c],CHEBI:88562
s_3556[c],CHEBI:77347
s_3557[c],CHEBI:77346
s_3558[c],CHEBI:77344
s_3559[c],CHEBI:88612
s_3560[erm],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)"
s_3561[erm],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)"
s_3562[erm],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)"
s_3563[erm],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)"
s_3564[erm],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)"
s_3565[erm],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)"
s_3566[erm],CHEBI:77347
s_3567[erm],CHEBI:77344
s_3568[gm],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)"
s_3569[gm],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)"
s_3570[gm],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)"
s_3571[gm],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)"
s_3572[gm],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)"
s_3573[gm],"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)"
s_3574[gm],CHEBI:77347
s_3575[gm],CHEBI:77344
s_3576[c],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)"
s_3577[c],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)"
s_3578[c],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)"
s_3579[c],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)"
s_3580[c],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)"
s_3581[c],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)"
s_3582[c],CHEBI:77277
s_3583[c],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)"
s_3584[erm],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)"
s_3585[erm],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)"
s_3586[erm],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)"
s_3587[erm],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)"
s_3588[erm],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)"
s_3589[erm],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)"
s_3590[erm],CHEBI:77277
s_3591[erm],"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)"
s_3592[ce],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-16:1)"
s_3593[ce],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-16:1)"
s_3594[ce],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-16:1)"
s_3595[ce],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1)"
s_3596[ce],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1)"
s_3597[ce],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1)"
s_3598[ce],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1)"
s_3599[ce],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1)"
s_3600[c],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-16:1)"
s_3601[c],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-16:1)"
s_3602[c],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-16:1)"
s_3603[c],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1)"
s_3604[c],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1)"
s_3605[c],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1)"
s_3606[c],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1)"
s_3607[c],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1)"
s_3608[erm],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1)"
s_3609[erm],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1)"
s_3610[erm],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1)"
s_3611[erm],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)"
s_3612[erm],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)"
s_3613[erm],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)"
s_3614[erm],CHEBI:77279
s_3615[erm],"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)"
s_3616[vm],"1,2-diacylglycerol 3-diphosphate (1-16:0, 2-16:1)"
s_3617[vm],"1,2-diacylglycerol 3-diphosphate (1-16:1, 2-16:1)"
s_3618[vm],"1,2-diacylglycerol 3-diphosphate (1-18:0, 2-16:1)"
s_3619[vm],"1,2-diacylglycerol 3-diphosphate (1-18:1, 2-16:1)"
s_3620[vm],C13890
s_3621[vm],"1,2-diacylglycerol 3-diphosphate (1-16:1, 2-18:1)"
s_3622[vm],"1,2-diacylglycerol 3-diphosphate (1-18:0, 2-18:1)"
s_3623[vm],"1,2-diacylglycerol 3-diphosphate (1-18:1, 2-18:1)"
s_3624[gm],"1,2-diacylglycerol 3-diphosphate (1-16:0, 2-16:1)"
s_3625[gm],"1,2-diacylglycerol 3-diphosphate (1-16:1, 2-16:1)"
s_3626[gm],"1,2-diacylglycerol 3-diphosphate (1-18:0, 2-16:1)"
s_3627[gm],"1,2-diacylglycerol 3-diphosphate (1-18:1, 2-16:1)"
s_3628[gm],C13890
s_3629[gm],"1,2-diacylglycerol 3-diphosphate (1-16:1, 2-18:1)"
s_3630[gm],"1,2-diacylglycerol 3-diphosphate (1-18:0, 2-18:1)"
s_3631[gm],"1,2-diacylglycerol 3-diphosphate (1-18:1, 2-18:1)"
s_3632[c],C04036
s_3633[c],CHEBI:134127
s_3634[c],CHEBI:75070
s_3635[c],CHEBI:134128
s_3636[c],CHEBI:74850
s_3637[c],CHEBI:134129
s_3638[c],CHEBI:62837
s_3639[c],CHEBI:134130
s_3640[vm],C04036
s_3641[vm],CHEBI:134127
s_3642[vm],CHEBI:75070
s_3643[vm],CHEBI:134128
s_3644[vm],CHEBI:74850
s_3645[vm],CHEBI:134129
s_3646[vm],CHEBI:62837
s_3647[vm],CHEBI:134130
s_3648[gm],C04036
s_3649[gm],CHEBI:134127
s_3650[gm],CHEBI:75070
s_3651[gm],CHEBI:134128
s_3652[gm],CHEBI:74850
s_3653[gm],CHEBI:134129
s_3654[gm],CHEBI:62837
s_3655[gm],CHEBI:134130
s_3656[lp],CHEBI:52378
s_3657[lp],cpd00001
s_3658[lp],CHEBI:52377
s_3659[lp],CHEBI:52376
s_3660[lp],C15777
s_3661[lp],CHEBI:52375
s_3662[lp],CHEBI:52380
s_3663[lp],CHEBI:52379
s_3664[lp],CHEBI:52383
s_3665[lp],C01724
s_3666[lp],CHEBI:52382
s_3667[lp],CHEBI:52385
s_3668[lp],CHEBI:52384
s_3669[ce],CHEBI:52385
s_3670[ce],CHEBI:52384
s_3671[lp],CHEBI:134127
s_3672[lp],CHEBI:134128
s_3673[lp],CHEBI:134129
s_3674[lp],CHEBI:134130
s_3675[m],CHEBI:88454
s_3676[m],CHEBI:134127
s_3677[m],C00712
s_3678[m],CHEBI:88500
s_3679[m],CHEBI:134128
s_3680[m],CHEBI:75468
s_3681[m],CHEBI:134129
s_3682[m],CHEBI:52333
s_3683[m],CHEBI:134130
s_3684[lp],C00116
s_3685[lp],CHEBI:90452
s_3686[lp],CHEBI:136148
s_3687[lp],1-acylglycerophosphoethanolamine (16:1)
s_3688[lp],CHEBI:90464
s_3689[lp],CHEBI:64576
s_3690[lp],CHEBI:136162
s_3691[lp],CHEBI:64575
s_3692[lp],CHEBI:136170
s_3693[lp],CHEBI:134592
s_3694[lp],1-acylglycerophosphocholine (16:0)
s_3695[lp],CHEBI:134637
s_3696[lp],1-acylglycerophosphocholine (16:1)
s_3697[lp],CHEBI:86097
s_3698[lp],1-acylglycerophosphocholine (18:0)
s_3699[lp],CHEBI:86100
s_3700[lp],1-acylglycerophosphocholine (18:1)
s_3701[lp],CHEBI:134594
s_3702[lp],CHEBI:84811
s_3703[lp],CHEBI:75034
s_3704[lp],CHEBI:74669
s_3705[lp],CHEBI:136147
s_3706[lp],CHEBI:138792
s_3707[lp],CHEBI:136155
s_3708[lp],CHEBI:82837
s_3709[erm],CHEBI:52320
s_3710[erm],C02737
s_3711[erm],C00157
s_3712[erm],C00350
s_3713[erm],C00422
s_3714[c],C15670
s_3715[e],C00492
s_3716[e],C05402
s_3718[c],MNXM1434
s_3721[g],ceramide backbone
s_3722[c],ceramide backbone
s_3723[c],CHEBI:62682
s_3724[c],CHEBI:60245
s_3725[c],CHEBI:25168
s_3726[er],long-chain base backbone
s_3727[c],long-chain base backbone
s_3728[er],long-chain base phosphate backbone
s_3729[c],long-chain base phosphate backbone
s_3730[erm],phosphatidate backbone
s_3731[c],phosphatidate backbone
s_3732[erm],C00165
s_3733[c],C00165
s_3734[erm],sn-2-acyl-1-lysophosphatidylinositol backbone
s_3735[c],sn-2-acyl-1-lysophosphatidylinositol backbone
s_3736[mm],phosphatidylglycerol backbone
s_3737[c],phosphatidylglycerol backbone
s_3738[mm],cardiolipin backbone
s_3739[c],cardiolipin backbone
s_3740[c],C16:0 chain
s_3741[c],C16:1 chain
s_3742[c],C18:0 chain
s_3743[c],C18:1 chain
s_3744[c],C24:0 chain
s_3745[c],C26:0 chain
s_3746[c],lipid backbone
s_3747[c],lipid chain
s_3748[m],C00524
s_3749[m],C02248
s_3750[c],C00741
s_3751[n],C00810
s_3752[n],C00741
s_3753[n],C00004
s_3754[m],C06112
s_3755[m],C00064
s_3756[m],C02282
s_3757[v],CHEBI:73610
s_3758[v],C00073
s_3759[v],C00041
s_3760[c],CHEBI:58753
s_3761[c],C00301
s_3762[c],C00472
s_3763[c],CHEBI:17977
s_3764[er],C00043
s_3765[er],C04500
s_3766[er],C00015
s_3767[er],"N,N'-Chitobiosyldiphosphodolichol"
s_3768[c],CHEBI:78346
s_3769[p],C00209
s_3770[p],C00313
s_3771[er],G00171
s_3772[er],C00031
s_3773[er],G00010
s_3774[er],G00011
s_3775[v],C01330
s_3776[v],C00238
s_3777[v],C00698
s_3778[c],C00698
s_3779[v],C00095
s_3780[v],C00124
s_3781[er],C00105
s_3782[c],CHEBI:48775
s_3783[e],CHEBI:48775
s_3784[m],(sulfur carrier)-H
s_3785[m],C00097
s_3786[m],(sulfur carrier)-SH
s_3787[er],C00187
s_3788[erm],C00187
s_3789[c],3-chlorobenzyl alcohol
s_3790[c],3-chlorobenzaldehyde
s_3791[c],C03351
s_3792[c],C03067
s_3793[c],C07216
s_3794[c],C07209
s_3795[c],CHEBI:27628
s_3796[c],C06577
s_3797[c],C06757
s_3798[c],C06758
s_3799[c],C00556
s_3800[c],C00261
s_3801[c],C19610
s_3802[er],C19610
s_3805[c],C00392
s_3806[c],C06033
s_3807[c],C15999
s_3808[m],C01649
s_3809[m],C02702
s_3810[c],C01879
s_3811[m],C15522
s_3812[m],C00268
s_3813[m],C00704
s_3814[c],C06369
s_3815[c],C00586
s_3816[c],CHEBI:29969
s_3817[c],CHEBI:29969
s_3818[n],C00019
s_3819[n],CHEBI:29969
s_3820[n],C00021
s_3821[n],CHEBI:61929
s_3822[c],C00038
s_3823[er],C00038
s_3824[er],C00996
s_3825[er],C00999
s_3826[m],C00996
s_3827[m],C00999
s_3828[c],C20227
s_3829[c],C20226
s_3830[er],C01322
s_3831[er],C00051
s_3832[er],C00462
s_3833[er],C02320
s_3834[c],C01322
s_3835[c],C00462
s_3836[c],C02320
s_3837[c],C02989
s_3838[v],CHEBI:73757
s_3839[v],C00037
s_3840[v],CHEBI:73770
s_3841[c],C11511
s_3842[p],C01322
s_3843[p],C00051
s_3844[p],C00462
s_3845[p],C02320
s_3846[c],C05422
s_3847[c],C00072
s_3848[p],C05422
s_3849[p],C00127
s_3850[p],C00072
s_3851[c],C01566
s_3852[c],C00117
s_3853[c],C05729
s_3854[c],C05726
s_3855[m],C14819
s_3856[c],Glycyl-tRNA(Ala)
s_3857[c],D-tyrosyl-tRNA(Tyr)
s_3858[c],C06420
s_3859[c],C03360
s_3860[c],C00870
s_3861[c],C01507
s_3862[c],C00984
s_3863[m],C04047
s_3864[m],C01188
s_3865[e],C00370
s_3866[c],C00370
s_3867[c],C02505
s_3868[c],C02693
s_3869[c],C03620
s_3870[c],C00060
s_3871[c],C00511
s_3872[c],C01659
s_3873[c],C09815
s_3874[c],C00180
s_3875[c],C00257
s_3876[c],C04506
s_3877[c],C04748
s_3878[er],C01194
s_3879[er],CHEBI:57265
s_3880[c],C00076
s_3881[v],C00002
s_3882[v],C00076
s_3883[v],C00008
s_3884[c],C00017
s_3885[c],C16739
s_3886[er],C03021
s_3887[er],G00008
s_3888[er],CHEBI:57497
s_3889[er],CHEBI:132537
s_3890[er],C00096
s_3891[er],G10694
s_3892[er],C00035
s_3893[er],G01813
s_3894[er],G00003
s_3895[er],G00004
s_3896[er],G00005
s_3897[v],C16699
s_3898[v],C00275
s_3899[v],C00258
s_3900[v],C02603
s_3901[v],C00936
s_3902[v],non glycosylated sugar acceptor
s_3903[c],C20641
s_3904[c],C00740
s_3905[m],C00979
s_3906[m],C00283
s_3907[m],C00416
s_3908[m],C00269
s_3909[c],C17023
s_3910[c],C20784
s_3911[er],C01246
s_3912[er],G10599
s_3913[c],C00533
s_3914[c],C00244
s_3915[c],C16241
s_3916[c],C16238
s_3917[c],C16240
s_3918[c],C16237
s_3923[c],CHEBI:138256
s_3924[m],CHEBI:138256
s_3925[m],C01419
s_3926[g],C00698
s_3927[c],C03802
s_3928[c],CHEBI:58043
s_3929[c],C00677
s_3930[c],C00676
s_3931[c],C00704
s_3932[er],G00012
s_3933[er],C00159
s_3934[c],C18091
s_3935[c],C00088
s_3936[e],C14819
s_3937[er],C00040
s_3938[er],C00681
s_3939[er],C00416
s_3940[c],C01573
s_3941[c],C02872
s_3942[p],C19967
s_3943[p],C19968
s_3944[m],C16240
s_3945[m],C16236
s_3946[m],C16239
s_3947[m],C16237
s_3948[c],C05345
s_3949[c],C00221
s_3950[c],C01172
s_3951[c],C00267
s_3952[c],C00668
s_3953[c],C00329
s_3954[c],C02336
s_3958[c],C00258
s_3959[c],C05985
s_3960[c],C00804
s_3961[c],C02670
s_3962[c],C00818
s_3963[c],C01149
s_3964[c],C01181
s_3965[c],C06002
s_3966[c],C02170
s_3967[c],C05130
s_3968[c],C02835
s_3969[c],C05445
s_3970[c],C04554
s_3971[c],C05634
s_3972[c],C05635
s_3973[c],C05936
s_3974[c],C02946
