,0
23724,0.8106040201256779
23725,0.12275817665703119
23765,0.14444884899979052
23831,0.5717341296668211
23877,0.6322684162844975
25982,0.1540632473005705
26769,6.576914732053379
27009,1.5341440610027213
27013,0.5284414769447116
27036,0.5284414769447116
27092,0.5966786531762011
27093,0.5966786531762011
27137,1.5447447599350697
27267,1.2479687508205064
27268,0.9777365975892235
27354,1.5341440610027213
27357,0.16296406426591292
27421,5.353468671329437
27427,6.248845613510526
27433,3.675743596054462
27434,3.675743596054462
28330,0.16296406426591292
28421,1.5341440610027213
28438,1.5341440610027213
28526,1.5341440610027213
28529,1.987520022196771
28646,0.9777365975892235
28657,6.576914732053379
28705,2.2229876597765914
28769,3.675743596054462
28776,3.675743596054462
29515,3.3153898439574983
29534,3.421665133564881
29537,3.4048641002081865
29577,0.8572932204683199
29621,0.399887202232823
29861,0.05734101263791006
29882,1.2479684890570168
29884,2.4510446624714306
29908,3.3153898439574983
29909,0.1811039320320174
29938,0.08049412516588512
30230,2.203040519915408
30308,0.05441258094002421
30313,3.3153898439574983
30317,0.08049412516588512
30318,0.05734101263791006
30374,0.54681277190782
30380,0.03765896533452188
30412,1.7360969359670344
30420,0.05441258094002421
30481,3.331707144815359
30486,0.3565757493514042
30532,0.5966786531762011
30543,5.353468671329437
30588,5.685119794429347
32637,0.03200453560132166
