,0
2031,0.2450045649474903
2049,2.4551692105226413
2065,3.9636154392113228
2066,0.11217715271743962
2082,2.514071052570453
2085,4.23444093221056
2088,0.8831724835749185
2091,2.2419323583864585
2096,0.1119718567107858
2097,0.4636837744229368
2115,0.4174668697205942
2129,0.1119718567107858
2130,0.1119718567107858
2138,0.42708126802137397
2141,0.9228628937255091
2147,3.587577575004102
2153,0.9228628937255103
2165,3.9636154392113228
2178,1.2314014367774568
2195,0.6028668254942416
2254,3.9636154392113228
2270,1.3452633640934855
2294,0.1119718567107858
2319,2.514071052570453
2355,0.11807406352081362
2356,3.629648059074165
2374,0.815871523583649
2392,3.9636154392113228
2441,2.241932358386459
2454,1.7296040300914173
2455,2.241932358386459
2545,2.889642704763832
2701,3.9636154392113228
2703,4.138098669328936
2705,3.9636154392113228
2706,3.9636154392113228
2707,3.9636154392113228
2713,3.5875775750041026
2714,2.514071052570453
2759,3.5875775750041026
2778,3.333953569117742
2790,3.9636154392113228
2847,0.5963817831590362
2850,1.5787803736164008
2857,3.9636154392113228
2861,2.247601951117147
2866,3.9636154392113228
2874,3.9636154392113228
2908,1.9160271234488697
2909,1.9160271234488697
2910,1.9160271234488697
2912,0.6322684162844975
2916,0.16559333648839733
2917,0.5914951757340254
2918,0.5914951757340254
2919,0.5914951757340254
2920,0.5914951757340254
2921,0.5914951757340254
2926,0.12275817665703208
2927,0.1655933364883976
2940,0.1424402239604207
2945,0.5717341296668211
2950,0.5914951757340254
2951,0.5914951757340263
2973,0.4681037378499775
2984,1.9160271234488697
2994,0.5914951757340254
2995,1.9160271234488697
2996,1.9160271234488697
3003,4.497904225767103
3016,1.9160271234488697
3023,4.082866726488259
3024,1.9160271234488697
3034,0.810398724119023
3050,0.5914951757340254
3063,4.497904225767103
3064,0.8106040201256773
3065,0.10784634259822758
3083,0.1540632473005705
3097,0.8106040201256773
3098,0.8106040201256773
3106,0.14444884899979032
3151,1.9160271234488697
3168,4.497904225767103
3242,0.07106121711530264
3251,4.497904225767103
3262,0.8106040201256773
3287,0.5914951757340254
3350,1.9160271234488697
3505,4.497904225767103
3600,2.8914124120889033
3661,0.11356448588645625
3665,4.497904225767104
3682,0.5914951757340254
3776,3.087410705682978
3815,0.14244022396042097
3818,0.34379550322004804
3876,2.4510446624714306
3877,2.4510446624714306
3878,2.4510446624714306
3880,0.5966786531762008
3884,0.08049412516588512
3885,1.2479684890570166
3886,1.2479684890570166
3887,1.2479684890570166
3888,1.2479684890570166
3889,1.2479684890570166
3894,0.03765896533452219
3895,0.08049412516588543
3908,0.05734101263791099
3913,0.35657574935140396
3918,1.2479684890570166
3919,1.2479684890570164
3941,0.5468127719078197
3952,2.4510446624714306
3953,3.4216614069310225
3962,1.2479684890570166
3963,2.4510446624714306
3964,2.4510446624714306
3984,2.4510446624714306
3992,2.4510446624714306
4018,1.2479684890570166
4027,3.3153898439574983
4033,0.1811039320320174
4051,0.03200453560132166
4074,0.05441258094002421
4086,3.4216614069310225
4098,4.044371275742168
4119,2.4510446624714306
4128,3.3317019942783173
4255,1.2479684890570166
4318,2.4510446624714306
4377,3.3153898439574987
4391,3.3153898439574983
4568,3.404864100208187
4629,0.3998872022328228
4648,3.421665133564881
4650,1.2479684890570166
4744,2.203040519915408
4783,0.05734101263791068
4786,0.8572471913393469
4797,1.7360969359670335
